session_test_id,code_anonyme,age,genre,musicien,musicien_longueur,musicien_debut,musicien_diplome,deficience,info_methode,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P1,AI2S_3C_DN,80,103518,
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P1,AC3S_1C_DN,95,103518,
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P1,AA7S_1C_DN,0,103518,
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P2,AR1S_1C_DN,80,76483,
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P2,reference,100,76483,
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P2,AA7S_1C_DN,0,76483,
test_clarinette_casque,Theo,25,homme,oui," 1 an",13,non,non,"Sons - basses - aigus",7738a4e3-1e88-41ec-bf14-08f0ed75ee52,S_P2,AC3S_1C_DN,40,76483,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,Entrainement,AEN_4,50,12160,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,Entrainement,AEN_2,50,12160,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,Entrainement,AEN_5,50,12160,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,Entrainement,reference,50,12160,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,Entrainement,AEN_3,50,12160,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P2,AR1P_1C_DN,58,57984,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P2,AC3P_1C_DN,35,57984,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P2,reference,100,57984,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P2,AA7P_1C_DN,0,57984,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P3,AA7P_1C_DN,0,41093,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P3,reference,100,41093,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P3,AI2P_3C_DN,35,41093,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P3,AR1P_1C_DN,62,41093,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P1,AA7P_1C_DN,0,33628,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P1,AC3P_1C_DN,40,33628,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P1,reference,67,33628,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,P_P1,AI2P_3C_DN,100,33628,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,G_P1,reference,100,56323,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,G_P1,AC3G_3C_DN,33,56323,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,G_P1,AC3G_4C_DN,54,56323,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,G_P1,AC3G_2C_DN,69,56323,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,G_P1,AC3G_5C_DN,72,56323,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,G_P1,AA7G_1C_DN,1,56323,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P3,AI2S_3C_DN,69,35793,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P3,AA7S_1C_DN,7,35793,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P3,AR1S_1C_DN,41,35793,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P3,reference,100,35793,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P1,AI2S_3C_DN,69,32637,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P1,reference,98,32637,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P1,AA7S_1C_DN,3,32637,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P1,AC3S_1C_DN,38,32637,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P2,reference,100,43903,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P2,AC3S_1C_DN,71,43903,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P2,AA7S_1C_DN,2,43903,
test_clarinette_casque,lino,23,femme,non,,,non,non,"au hasard",f22605fa-77af-472f-8249-99ebe12e9109,S_P2,AR1S_1C_DN,37,43903,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,Entrainement,reference,100,192520,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,Entrainement,AEN_3,40,192520,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,Entrainement,AEN_2,20,192520,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,Entrainement,AEN_5,0,192520,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,Entrainement,AEN_4,20,192520,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P3,AA7P_1C_DN,0,131245,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P3,reference,50,131245,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P3,AI2P_3C_DN,50,131245,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P3,AR1P_1C_DN,99,131245,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P2,AC3P_1C_DN,80,113079,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P2,AR1P_1C_DN,15,113079,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P2,reference,80,113079,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P2,AA7P_1C_DN,0,113079,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P1,reference,100,64460,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P1,AI2P_3C_DN,80,64460,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P1,AA7P_1C_DN,5,64460,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,P_P1,AC3P_1C_DN,75,64460,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,G_P1,AA7G_1C_DN,0,100086,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,G_P1,AC3G_4C_DN,93,100086,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,G_P1,reference,80,100086,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,G_P1,AC3G_2C_DN,40,100086,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,G_P1,AC3G_3C_DN,40,100086,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,G_P1,AC3G_5C_DN,100,100086,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P1,AC3S_1C_DN,20,115744,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P1,AA7S_1C_DN,0,115744,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P1,AI2S_3C_DN,50,115744,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P1,reference,30,115744,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P3,AI2S_3C_DN,85,79062,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P3,reference,86,79062,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P3,AA7S_1C_DN,0,79062,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P3,AR1S_1C_DN,50,79062,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P2,AC3S_1C_DN,85,57989,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P2,AR1S_1C_DN,85,57989,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P2,AA7S_1C_DN,0,57989,
test_clarinette_casque,DIAMS,27,homme,non,,,non,non,L'écoute,dea094ca-bac4-4c78-b415-46c426bd1314,S_P2,reference,100,57989,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,Entrainement,AEN_2,50,72215,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,Entrainement,reference,50,72215,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,Entrainement,AEN_3,50,72215,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,Entrainement,AEN_5,50,72215,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,Entrainement,AEN_4,50,72215,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P1,AC3P_1C_DN,50,852,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P1,reference,50,852,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P1,AI2P_3C_DN,50,852,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P1,AA7P_1C_DN,50,852,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P2,AC3P_1C_DN,50,384,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P2,reference,50,384,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P2,AR1P_1C_DN,50,384,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P2,AA7P_1C_DN,50,384,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P3,reference,50,168,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P3,AI2P_3C_DN,50,168,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P3,AA7P_1C_DN,50,168,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,P_P3,AR1P_1C_DN,50,168,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,G_P1,AA7G_1C_DN,50,113,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,G_P1,AC3G_5C_DN,50,113,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,G_P1,AC3G_2C_DN,50,113,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,G_P1,AC3G_4C_DN,50,113,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,G_P1,AC3G_3C_DN,50,113,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,G_P1,reference,50,113,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P2,reference,50,114,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P2,AR1S_1C_DN,50,114,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P2,AC3S_1C_DN,50,114,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P2,AA7S_1C_DN,50,114,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P1,AA7S_1C_DN,50,112,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P1,AI2S_3C_DN,50,112,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P1,AC3S_1C_DN,50,112,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P1,reference,50,112,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P3,AI2S_3C_DN,50,116,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P3,reference,50,116,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P3,AR1S_1C_DN,50,116,
test_clarinette_casque,test,ette,femme,oui,te,te,non,non,te,e4176d1d-e347-418a-98de-5b83cb478c66,S_P3,AA7S_1C_DN,50,116,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,Entrainement,AEN_4,40,68374,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,Entrainement,AEN_3,56,68374,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,Entrainement,AEN_2,38,68374,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,Entrainement,reference,100,68374,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,Entrainement,AEN_5,1,68374,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P2,AR1P_1C_DN,61,51025,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P2,AA7P_1C_DN,0,51025,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P2,reference,100,51025,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P2,AC3P_1C_DN,42,51025,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P3,reference,100,74791,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P3,AI2P_3C_DN,79,74791,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P3,AA7P_1C_DN,4,74791,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P3,AR1P_1C_DN,42,74791,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P1,AC3P_1C_DN,77,62980,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P1,AI2P_3C_DN,31,62980,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P1,reference,100,62980,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,P_P1,AA7P_1C_DN,1,62980,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,G_P1,AC3G_3C_DN,59,212162,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,G_P1,AC3G_5C_DN,81,212162,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,G_P1,AA7G_1C_DN,0,212162,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,G_P1,AC3G_2C_DN,70,212162,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,G_P1,reference,100,212162,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,G_P1,AC3G_4C_DN,75,212162,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P3,AI2S_3C_DN,81,138891,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P3,AA7S_1C_DN,0,138891,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P3,AR1S_1C_DN,60,138891,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P3,reference,99,138891,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P1,AC3S_1C_DN,69,131460,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P1,AA7S_1C_DN,2,131460,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P1,AI2S_3C_DN,81,131460,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P1,reference,99,131460,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P2,AR1S_1C_DN,99,107043,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P2,AC3S_1C_DN,60,107043,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P2,reference,78,107043,
test_clarinette_casque,Leprof,31,homme,oui,10,8,non,non,"Brillance / Tenu de note",20b72e57-5f15-4fea-aaff-40d8927d3962,S_P2,AA7S_1C_DN,2,107043,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,Entrainement,AEN_5,5,170243,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,Entrainement,AEN_4,94,170243,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,Entrainement,AEN_3,50,170243,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,Entrainement,AEN_2,64,170243,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,Entrainement,reference,79,170243,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P3,AR1P_1C_DN,40,100590,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P3,AI2P_3C_DN,40,100590,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P3,reference,100,100590,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P3,AA7P_1C_DN,0,100590,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P1,AA7P_1C_DN,35,59765,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P1,AI2P_3C_DN,80,59765,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P1,reference,100,59765,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P1,AC3P_1C_DN,90,59765,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P2,AR1P_1C_DN,50,62215,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P2,AC3P_1C_DN,90,62215,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P2,AA7P_1C_DN,20,62215,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,P_P2,reference,100,62215,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,G_P1,reference,40,113484,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,G_P1,AC3G_4C_DN,50,113484,
test_clarinette_casque,Youmna,22,femme,oui,"16 ans",6,non,non,"la rondeur du son, le souffle",a7fb50e9-eb51-4d24-95b3-67940ed5e6d1,G_P1,AC3G_2C_DN,80,113484,
